"","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32"
"W10004_0410 X PHP02",0.0747257261972057,0.934223306275482,-0.125774100772512,0.0689128079443163,-0.0195339600295945,-0.0051675266553798,0.00119450782994655,0.000917269754177184,-0.000719730120975608,7.01332845340075e-05,0.00688702658118912,-0.000576455483864566,0.000294246691685211,-0.000150855636711793,-3.26685785649386e-05,-6.83124765859106e-05,-1.81603475815639e-05,6.30742368585777e-06,-1.11180043858364e-05,1.8533403983792e-06,3.17597726701146e-07,-8.35934056090532e-07,9.24556427389644e-08,-2.09351035639072e-08,2.73364559114087e-08,4.16211408081624e-08,-1.88988148047686e-09,8.38006836666183e-10,3.49063951354811e-10,3.08091885337092e-11,2.90011070713803e-12,-8.88868839643564e-13
"W10004_0410 X PHZ51",-3.57762607436442,-0.474974100858747,-0.693638742594818,0.141253316479532,-0.00584681942191391,0.00478073353941022,-0.00468260445588628,-0.00106550639128955,0.00104083907781859,-0.000203583449008685,0.000658195364437116,0.000364969754955063,8.30958383725294e-05,-0.000134822304530047,5.96409195539327e-05,-9.09892098045484e-05,-1.48257826243225e-05,-3.12847028974272e-06,7.79701197967109e-07,4.16371427899853e-06,-9.03596052731492e-07,6.6419603497736e-08,-1.15955639909404e-07,-8.06611575032701e-08,6.32994479055071e-09,2.30640578580132e-08,2.88728424502338e-09,2.16419939087775e-09,-2.15438888950814e-10,-2.48108478206888e-11,-6.30170915449924e-12,6.96678825740094e-13
"W10004_0412 X PHP02",-0.543983486134436,0.149716109341559,0.884292294339949,0.0432437831900934,-0.021624195135698,0.0120991040397208,0.0283946701336615,0.00256460041880598,-0.000741939032512608,-0.00119649431326109,0.00101646748475915,-0.00475511974638669,-0.000756304664067731,0.00035614671441625,-0.000143962601146776,-0.000205710564908458,5.18545380483321e-05,4.4302037345692e-05,2.97406020509719e-06,-4.646356895531e-06,3.38456624595501e-06,-1.74851946272737e-06,2.30523040503638e-07,5.77478077655458e-07,3.87080838284981e-08,-5.22489186829261e-08,-4.14991944627796e-08,1.33243422805601e-09,-6.99009253257721e-11,-1.42303762523666e-10,-8.70787469908763e-12,1.23700528986692e-12
"W10004_0412 X PHZ51",0.738275655248753,-0.150989465910598,-0.199149171333099,0.493876365805161,-0.0693198493919723,-0.0326948533699394,-0.00664839566478015,-0.0134859016528753,0.00392578914854842,-0.000581445561820665,-0.0174163102884973,0.0050437714884413,-0.00180127212855938,-0.000198819888670439,-0.00017677326094629,0.000466209025552368,-2.36324124240975e-06,-2.74289974288057e-05,-3.51379894845613e-06,-5.77541540241339e-06,2.20893074851305e-06,9.31617752743946e-07,-1.96126793260837e-07,-3.00454239123699e-07,4.87313685793023e-08,3.56368983246702e-08,1.57286773640186e-08,-4.46764543155648e-09,4.48367634686697e-10,9.29013255213107e-11,8.20733134232476e-11,-2.12321974238372e-11
"W10004_0417 X PHK76",2.59453196651358,1.40900995908853,0.211888838119723,-0.178859368993945,0.0295490383189335,0.00783406629932522,-0.0109981510388486,-0.00808843668969801,0.00204316358302136,-0.000244474705077172,0.00289470586476219,-0.000267743832872841,-0.00106564605326519,0.000314421038069085,-5.20107000394343e-05,-4.74260710823515e-05,5.97902664185856e-05,-1.59001729662933e-05,7.16770796285737e-07,-6.69494318741859e-06,-9.86467144276082e-07,3.93049662344991e-07,-3.10702248373929e-07,-2.15276006770848e-07,3.08968544915356e-08,-3.47661372190888e-08,-9.8723941799328e-09,1.17019869488866e-09,2.79934492253275e-10,1.00116859247379e-11,1.85140791586491e-12,-2.21127283150935e-12
"W10004_0417 X PHP02",-2.79334594050278,1.43129452056922,0.248397225306727,0.0440975700716649,-0.0449118995894209,-0.0148117292385731,0.00627306266444642,0.00298804667442312,-0.00189681233658519,0.000291892165741318,0.00462677475056362,-0.000565177382043584,0.00067382882335159,-0.000130956816389083,8.6041673661455e-05,-0.000117530473674028,-3.05492859881962e-05,3.99026301626387e-06,1.71497196603532e-07,4.22555523270363e-06,-7.82643206340139e-07,-4.10039856374445e-08,-4.72415145613692e-08,-5.46669737463978e-08,5.9035051569456e-09,-6.90258629074125e-09,1.4429093059265e-09,-2.15645419923693e-10,-2.11803311001013e-10,-1.16081866341489e-11,-5.05834957253981e-12,1.37533387456479e-12
"W10004_0417 X PHZ51",-4.32457575275146,0.81390283194307,0.531258881828134,-0.231348089065447,-0.0244462956491852,-0.0135216394283145,-0.000787133300265863,0.0054656847129068,-0.00208418923619896,0.000680800922578662,0.0013155294825337,0.00173312292387912,0.000832178251969865,-0.000231113158891544,2.01706823108883e-05,9.09923132221269e-05,-5.44577052876138e-05,-1.46649356749795e-06,-4.04314272972606e-06,7.53264100794571e-06,9.45481815395333e-07,-1.5415837438526e-07,-3.32696518140496e-07,1.33668448240587e-07,1.78363198100051e-08,-2.83950298274327e-08,-1.31770257483232e-08,1.38865297386048e-09,5.99553851010626e-10,3.73252539986879e-11,1.00199293306957e-11,-3.38764433172045e-12
"W10004_0419 X PHK76",4.42116102547746,1.19302163955951,-0.114210191736402,-0.221850864222833,0.109032293847511,0.0570704839891283,-0.0147829027092468,-0.0209007180233318,0.00706562705451165,-0.00143994662435087,-0.00889334185672294,-0.00475421193795048,-0.000851364930313347,0.00108499524825867,0.000404156558029334,4.10748221877366e-05,-2.57087041510839e-06,-7.32286846950592e-05,-3.1363915260485e-06,1.80979951628635e-05,2.93954722396794e-06,7.52092527547821e-07,-7.38644073156047e-07,9.44849180256613e-07,-9.90012105628324e-08,1.50612143451356e-08,1.88340118778552e-08,2.2595825523164e-09,-4.16495893329483e-10,-2.52122767108176e-11,-6.91036117217436e-12,7.69481700579888e-13
"W10004_0419 X PHP02",-0.365271194705232,-0.486811771415986,-0.316941582215387,-0.0772032827432877,0.0111887788841604,0.00319418429053826,-0.00795978508227161,0.000809681324000829,0.000595068210728016,4.47818680627283e-05,0.00198024561557471,0.00127792832717622,8.41601690329402e-05,-0.000181177471829198,-6.06207570407052e-05,5.66526957205479e-05,-2.21813278865959e-05,1.72662832592999e-06,-5.94258704208171e-06,3.94801424434196e-06,7.56084005071322e-07,-4.07343899102783e-07,-1.18708758326674e-07,8.19377685978839e-08,-1.13971273668634e-08,-4.60656268026771e-08,-6.51496325984602e-09,-1.76601484174269e-09,4.16536277692003e-10,1.71146360972152e-11,5.88000481638318e-12,-3.80029861746234e-12
"W10004_0419 X PHZ51",-3.29791954525649,-1.01782889925873,-0.101750331566122,0.107873926906276,-0.0150234937016111,0.00562462739017277,0.00793536157646604,3.01699188893917e-05,0.000956174568326227,-0.000870399205197589,-0.00378795140838868,-0.000686191966214111,-0.000519752158869333,2.02444403820945e-05,-3.99832961432423e-05,-6.39931472403987e-05,-5.3593078488956e-07,1.72939364475044e-05,1.22780171111503e-05,6.03505368021451e-06,1.97183532626988e-06,1.09719116683782e-06,-1.36667589856199e-07,2.08564778308995e-07,5.66454991524079e-08,-3.119506052085e-08,-2.95236589897829e-08,-5.73029042272299e-09,-1.3519748653934e-09,-9.36993815869869e-11,-1.90180371451021e-11,9.67608632107542e-12
"W10004_0424 X PHK76",-11.324844646911,1.38778524848723,0.285347073509088,-0.116075228163508,-0.0239219776076768,0.000706083724519177,0.00199849792660667,0.00263057165088509,-0.0017333749300618,0.000471395217748638,0.00192867599099088,0.000418032666695795,0.000697201261180003,-0.000106485377749821,7.5232967626071e-05,-5.16813094167956e-05,-3.23581503918202e-05,-6.05683662596723e-06,-5.58046643395205e-07,4.61410856655853e-06,-8.00356160679527e-07,-2.68956317495128e-08,-1.64905463395648e-07,-1.53295484750515e-07,2.94187552096759e-09,-4.16820944149077e-08,6.33758323598244e-10,-1.17193307835883e-09,-3.3752234340767e-10,-2.8676394592253e-11,-4.4326764481184e-12,-2.71299649412526e-12
"W10004_0424 X PHP02",-1.21477393299041,-1.29355940634064,-0.303235849906683,-0.168127853998624,0.0175740207025643,0.00340479182221833,-0.0104130433206797,0.00274080824163366,0.000674786379997842,0.000144009305588055,-0.00159501057223368,0.00235731199584756,0.000266106423949371,-0.00019870954162815,-3.23208480825787e-05,0.000154988464122735,-3.48683453163523e-05,-7.55462218567093e-06,-5.29222370619642e-06,6.64090276039642e-06,1.06914067310449e-06,-1.4454251045376e-07,-4.18412995119299e-07,1.20607336354106e-07,8.06345314130485e-09,-4.06570334343659e-08,-1.36999352556844e-08,7.18709683780738e-11,6.37852631824032e-10,3.01970254357187e-11,1.05709052622416e-11,-4.14991305208723e-12
"W10004_0424 X PHZ51",-4.57627554762117,-1.78083548010334,0.828109268877626,-0.30941340952262,-0.0230585722199452,0.004790883394465,0.0253166298379467,0.0182982093200289,-0.003686417430592,4.63431772233791e-05,-0.00751345564729764,-0.00251637382139785,0.00206390053124283,0.000863612684926712,0.000315842419547463,0.000463337073514952,4.06349179705723e-05,-0.000107575107414021,-2.4504513392698e-05,-9.33737389335887e-06,-3.01559830639953e-06,1.87368056850379e-06,-1.44739606589006e-06,-1.53325655441461e-06,3.70660070969642e-07,3.21954194151819e-07,3.60592525283643e-09,1.76335586583865e-08,-3.85153764437263e-09,-4.21470192080164e-10,-5.34182420519613e-11,1.82448500751775e-12
"W10004_0427 X PHK76",-4.91034407321908,0.989887868681758,0.172422504082859,-0.0267613457181102,-0.0288503791219587,-0.0062492307141636,0.00366510573046144,0.00303697980891296,-0.00149441348267216,0.000273314829811924,0.00318292582799824,-0.000162003335493016,0.000631711790990294,-9.81845049560226e-05,7.11095150972285e-05,-6.52474477056963e-05,-2.7495725742982e-05,-1.83298286307587e-06,-7.1656733464931e-07,4.14516202526527e-06,-7.21663477698531e-07,1.52186066526561e-09,-1.28388110531841e-07,-1.03150366720373e-07,2.66733543585751e-09,-3.38431157820285e-08,4.36113867241517e-10,-1.78799901447146e-09,-3.24537119400503e-10,-3.14367420983785e-11,-5.44031486526819e-12,-7.25516868804732e-13
"W10004_0427 X PHP02",-3.46104034967574,0.406553521258017,0.0153360201348821,0.184306910672883,-0.059948447396966,-0.017966730335324,0.00996432585402543,0.00241543574502541,-0.00101107705670453,-0.00023897466831091,-0.00139431835881231,-0.000752770827990037,0.000358811455606164,1.05414979148372e-05,0.000156625996684701,-0.000146435782555882,-5.30481860469556e-06,6.20260870674849e-06,1.74033042768043e-05,1.86496335266573e-06,-9.94569061163464e-07,1.36528693531895e-06,1.55727727130239e-07,6.55377957320402e-08,-1.93822171645763e-08,-1.330863919069e-09,-2.55867743659266e-09,-1.75186071378619e-09,-5.60637425373045e-10,-2.7040036876258e-12,-9.21451803748141e-12,7.51834011714081e-12
"W10004_0427 X PHZ51",-6.72538918595514,0.0188812043963074,0.394448130665989,-0.0685824573669464,-0.0179825112503333,0.00924204465609975,0.0147827860716454,0.00511256040084523,-0.00127202405901812,-0.000319473831920353,-0.00111605409948482,-0.00230724017828307,0.000356675814810942,0.000354966588993921,8.59901153813514e-05,-6.85477395631628e-05,4.24730558239994e-05,-4.13816717190207e-06,3.70875998062514e-06,-9.01717183476869e-06,-1.21940209502069e-06,-3.67334548584397e-07,3.48953179185596e-07,-2.93442395660204e-08,-6.02955580464304e-08,-3.77473434454156e-09,1.55852885597163e-08,-8.73861139699672e-10,5.57188795102803e-10,7.05282499069426e-11,1.33988931061424e-11,-1.46035961101632e-13
"W10004_0430 X PHK76",-3.03525558810571,1.7512146526853,0.234663149861719,-0.167967347642675,0.011458184466371,0.00486319936592461,-0.00820270464270678,-0.00447043337468327,0.000429121320599501,0.000164896317489956,0.00501371964489363,0.000551404634414873,-0.000540946097317974,4.74148113646655e-06,-0.000130434682822811,-3.04880668163809e-05,2.40022998507089e-05,7.15082758798169e-06,-2.95966933128861e-06,-6.06342086624523e-06,-8.6329210433056e-08,-1.89568501503951e-07,3.31111660291372e-07,-1.66560258446635e-07,-6.63298635461551e-09,-1.47963367634618e-08,5.32138817732619e-09,-8.23111798338438e-10,-2.74366057650965e-10,-2.63597060845555e-11,-4.53079240791965e-12,-4.32994612387105e-12
"W10004_0430 X PHP02",-3.97352142054268,-0.772240921256746,0.362984904218453,-0.128389032661767,-0.0105690842330553,0.0088771345490531,0.0146492751989781,0.00796343396418768,-0.00140089210652828,-0.000293360553948879,-0.00219945302592163,-0.00217146522403765,0.000661605136793086,0.000453308057849905,0.000118129666901695,6.23734972746703e-05,4.58379889595462e-05,-2.57861721437713e-05,-4.03947336516386e-06,-1.05266492917144e-05,-1.9627734689498e-06,-3.69038125197507e-07,-2.07892490444728e-08,-3.53881757231278e-07,-1.72674521903282e-08,1.52990269619568e-08,2.7300027183319e-08,2.64476611444575e-09,-4.16744472264696e-10,-2.58955634713232e-11,2.73142619633404e-13,-8.44088687834699e-13
"W10004_0430 X PHZ51",-5.68427063296274,-0.174132975971337,-0.075391969731834,-0.101052200486528,-0.0033481751872579,0.00461645908984894,-0.00129273456841397,0.00322401170382272,-0.000491519453097979,0.000151929907129977,0.000152905763321996,0.000611170539272149,0.000526281615120611,-5.12117430273851e-05,5.31328129295683e-05,3.85819874065829e-05,-2.20368253174841e-05,-1.2958648883149e-05,-3.01486588953626e-06,4.11049807744202e-06,-5.51830784067953e-07,8.02183708348281e-10,-3.49918018449635e-07,-1.58252625837019e-07,1.02747688135452e-08,-5.2623687615827e-08,-2.0265060185487e-09,-7.0918468667025e-10,-3.6801867109304e-10,-6.34595154203055e-11,-5.50454126724276e-12,-3.72521458125163e-12
"W10004_0465 X PHP02",-11.9646367398705,1.16747257138117,0.99893634296625,-0.0093951862391153,-0.0157460490144773,0.0255520606922792,0.0254396407532042,-0.00134652172437755,-0.00054923081272705,-0.00104725420040896,-0.000210423417335862,-0.00385324593652886,-0.0010382102572683,0.000211671733012953,-0.000189169446415838,-0.000262633006821444,2.81990488074646e-05,4.89555745876724e-05,4.76835779514295e-06,1.24282293051392e-06,3.85532958868673e-06,-1.57498431888059e-06,6.35738065524194e-08,4.61992751887852e-07,7.97532921925637e-08,-5.41048791602439e-08,-3.94303407147412e-08,3.08341735477669e-09,-1.58596025201518e-09,-2.62329546973916e-10,-2.93968738240835e-11,2.37354580434612e-12
"W10004_0465 X PHZ51",-8.40263663331081,-0.357761610168769,-0.176583197355656,-0.129546634217031,-0.0104826514025551,0.00170620780001671,-0.00174669063593755,0.00580052055926408,-0.00121053019098401,0.000276212451677166,0.000209018374155819,0.00116422460257842,0.000984701488303763,-0.000121884105214798,0.000100603768674934,8.67428140082227e-05,-4.44168955535673e-05,-2.54656907182071e-05,-8.91218138307504e-06,8.0022549773795e-06,-5.72583794822279e-07,-3.0428330938248e-08,-6.95755336288517e-07,-2.63143620227169e-07,7.12543046788028e-08,-4.54351223311278e-10,-9.91760712443224e-09,2.59600329427512e-09,-3.1347902051948e-10,-6.67629840300776e-11,-5.1441073622982e-12,-4.14873690957052e-12
"W10004_0467 X PHK76",12.8038294999343,0.966585614542293,-0.128691812185962,-0.0937272825834441,0.116190675167538,0.0764053418680115,0.00877359936285271,-0.0128453940597207,0.00522642811675485,-0.00164342304208576,-0.00716709613730153,-0.00859170453940034,0.00110154796961109,0.000870160265061259,0.000154803311528839,0.00050549606202821,-7.03933247797606e-05,5.11810408976299e-06,1.84257513914377e-05,8.85492533320154e-06,2.77261075565249e-06,2.18228456372316e-06,7.61788570113886e-07,3.78382038923597e-07,-1.18479906219271e-07,-9.36715690014189e-08,1.88591746663747e-08,9.4936031536097e-09,-7.07434333335755e-10,-8.34426971962898e-11,-1.67967306730077e-11,4.75655625997717e-12
"W10004_0467 X PHP02",4.46593707638275,-0.648534930169096,-0.188000760730751,-0.046811170477041,-0.000364299431115662,-0.00559852216884423,-0.0034681998753838,0.00297935560789182,6.85033363482246e-05,-1.12141330387561e-05,0.00275161160728168,0.000620471055574418,0.000265896959975573,-0.000135936757850452,-3.33220623141839e-05,6.51926666325187e-05,-2.187339011675e-05,8.87698852786167e-07,-6.04173800310137e-06,3.90624006949003e-06,6.35399311277318e-07,-3.13985484390322e-07,-2.07170540444945e-07,7.75446536566138e-08,-4.98718047414748e-09,-5.69657908483512e-08,-7.86851028777846e-09,-3.36982556616017e-09,2.68973177064424e-10,5.91526827520283e-13,3.51260687203592e-12,-2.29784247185449e-12
"W10004_0467 X PHZ51",0.56229458532729,-1.32180622481917,-0.00822099417846505,0.0777944354429656,-0.0064712447017241,0.0112026971675851,0.0144446630065043,0.00317134843994035,0.000490970830899639,-0.000946723199668355,-0.00229660101315795,-0.00288379477457194,-0.000263729488223431,0.000381866463984849,2.62117618689481e-05,-0.0001006925964427,6.03644372746785e-05,1.09847656691205e-05,9.14397588261742e-06,-8.8218800529706e-06,6.53262998868975e-08,-1.22868609942622e-07,4.770317007987e-07,2.72352323082981e-07,-5.92938740710813e-08,-5.381862762735e-09,-5.2239412691446e-09,-3.94048809489352e-09,1.0563575569833e-09,9.07737982003276e-11,1.73113259838154e-11,2.98833700840273e-12
"W10004_0474 X PHK76",2.90820632954948,1.43612590094841,-0.282048046812484,0.103359517001846,0.00605326475015085,0.00943809854672298,0.00018657980634755,-0.00565635615991907,0.00121720839027433,-0.000569172723813044,0.00610300671599564,-0.00260576210921204,-0.000368794331482666,0.000393759980715475,1.74788992551855e-06,1.03754092397879e-05,4.40918745948649e-05,-2.57507356464515e-05,-2.36888445581673e-06,-2.63080536025417e-06,-2.52527061955776e-07,1.35288837439795e-06,-1.71339337162735e-07,-1.30037424495022e-07,5.14583639033006e-08,5.42941515080386e-08,-8.09404204771269e-09,-9.31000467691012e-10,-1.16639975455968e-10,3.12717629569192e-11,-3.66556784925365e-12,3.83090087430205e-12
"W10004_0474 X PHP02",2.692679230329,-0.149179510761005,0.284141996964887,-0.0191504080347946,-0.0296031945034651,-0.0103152981466139,0.011017960301285,0.00677790268347407,-0.00160464709063964,-8.32034580420249e-05,0.00191272297998692,-0.00150599275008426,0.000718478388993776,0.000144686470120434,0.000103405170227056,-4.52622443342099e-06,2.06948526451645e-06,-8.85895771914058e-06,-2.005657313911e-07,-1.18864667224272e-06,-1.21489625792837e-06,1.3916600755115e-07,-1.4359490996263e-07,-1.61025539721638e-07,-1.28913655444984e-08,-4.86765063048566e-08,8.48798205332901e-09,-3.03190910051765e-09,-4.32253149940109e-10,-2.84434559238989e-11,-4.62119231769975e-12,2.31534930117405e-12
"W10004_0474 X PHZ51",0.553999388711043,-1.00651656061083,-0.404393489331966,0.113400611249928,-0.0114249662685039,0.00110419311978681,0.00303195199035022,0.00202920413433451,0.000570766018819627,-0.000423285858356871,-0.000766730081941456,-0.000791153292567003,0.000157638971288995,7.78223566135208e-05,9.15391391769355e-05,-6.59191235213834e-05,9.70583417137828e-06,-3.71016612451137e-06,6.81784051042049e-06,-1.37620326143631e-07,-1.19758519537792e-06,6.320880214317e-07,3.47876691958113e-08,-5.51481429593784e-08,-2.92125924110376e-08,-1.33429863291047e-08,7.09203376927925e-09,-2.79423094634145e-09,-2.86208397259902e-10,-5.68736897854638e-12,-3.75454615314519e-12,4.02425228557268e-12
