"","Data","Hybrid","Trait","Tester"
"1784",0.968118025239282,"W10004_0789 X PHZ51","ASI","PHZ51"
"1785",0.718959018315348,"W10004_0792 X PHK76","ASI","PHK76"
"1786",0.8825901593692,"W10004_0792 X PHP02","ASI","PHP02"
"1787",0.789419669739639,"W10004_0794 X PHK76","ASI","PHK76"
"1788",0.63748108747679,"W10004_0794 X PHP02","ASI","PHP02"
"1789",0.74025125162863,"W10004_0794 X PHZ51","ASI","PHZ51"
"1790",0.681175519716137,"W10004_0795 X PHK76","ASI","PHK76"
"1791",0.914647982883218,"W10004_0795 X PHP02","ASI","PHP02"
"1792",0.645840991764609,"W10004_0795 X PHZ51","ASI","PHZ51"
"1793",0.707196769298206,"W10004_0798 X PHK76","ASI","PHK76"
"1794",0.932225616843221,"W10004_0798 X PHP02","ASI","PHP02"
"1795",0.654554649960626,"W10004_0798 X PHZ51","ASI","PHZ51"
"1796",0.741786228440485,"W10004_0799 X PHK76","ASI","PHK76"
"1797",1.27414609479351,"W10004_0799 X PHP02","ASI","PHP02"
"1798",1.52354898784608,"W10004_0799 X PHZ51","ASI","PHZ51"
"1799",0.837909438035631,"W10004_0800 X PHK76","ASI","PHK76"
"1800",0.557840327327071,"W10004_0800 X PHP02","ASI","PHP02"
"1801",0.989297995483884,"W10004_0800 X PHZ51","ASI","PHZ51"
"1802",1.07199030251478,"W10004_0801 X PHK76","ASI","PHK76"
"1803",1.19493297586572,"W10004_0801 X PHP02","ASI","PHP02"
"1804",0.917937688071454,"W10004_0801 X PHZ51","ASI","PHZ51"
"1805",0.500572339429716,"W10004_0802 X PHK76","ASI","PHK76"
"1806",0.947813593781542,"W10004_0802 X PHP02","ASI","PHP02"
"1807",0.971528853603818,"W10004_0802 X PHZ51","ASI","PHZ51"
"1808",0.595910894049094,"W10004_0803 X PHK76","ASI","PHK76"
"1809",0.948292498411788,"W10004_0803 X PHP02","ASI","PHP02"
"1810",0.691749140935478,"W10004_0803 X PHZ51","ASI","PHZ51"
"1811",0.787769348100045,"W10004_0806 X PHK76","ASI","PHK76"
"1812",1.1925057360326,"W10004_0806 X PHP02","ASI","PHP02"
"1813",1.23639205527103,"W10004_0806 X PHZ51","ASI","PHZ51"
"1814",0.948439952646915,"W10004_0807 X PHK76","ASI","PHK76"
"1815",1.21189102709774,"W10004_0807 X PHP02","ASI","PHP02"
"1816",1.13081966448297,"W10004_0807 X PHZ51","ASI","PHZ51"
"1817",1.00874484176206,"W10004_0812 X PHK76","ASI","PHK76"
"1818",1.2140946599953,"W10004_0812 X PHP02","ASI","PHP02"
"1819",1.0275349118677,"W10004_0812 X PHZ51","ASI","PHZ51"
"1820",1.0202922686826,"W10004_0814 X PHK76","ASI","PHK76"
"1821",0.708804583996618,"W10004_0814 X PHP02","ASI","PHP02"
"1822",1.0092561763232,"W10004_0814 X PHZ51","ASI","PHZ51"
"1823",0.978936706312908,"W10004_0815 X PHK76","ASI","PHK76"
"1824",1.50042861144596,"W10004_0815 X PHP02","ASI","PHP02"
"1825",0.928664624839345,"W10004_0815 X PHZ51","ASI","PHZ51"
"1826",1.5374181318252,"W10004_0818 X PHP02","ASI","PHP02"
"1827",0.680934319439346,"W10004_0818 X PHZ51","ASI","PHZ51"
"1828",0.730904235500834,"W10004_0819 X PHK76","ASI","PHK76"
"1829",0.878397799692925,"W10004_0819 X PHP02","ASI","PHP02"
"1830",1.03226044968232,"W10004_0819 X PHZ51","ASI","PHZ51"
"1831",1.02464850049955,"W10004_0820 X PHK76","ASI","PHK76"
"1832",0.929061202503337,"W10004_0820 X PHP02","ASI","PHP02"
"1833",0.604677766280142,"W10004_0820 X PHZ51","ASI","PHZ51"
"1834",0.767141260238514,"W10004_0822 X PHK76","ASI","PHK76"
"1835",0.983112181588965,"W10004_0822 X PHP02","ASI","PHP02"
"1836",1.00303266761681,"W10004_0822 X PHZ51","ASI","PHZ51"
"1837",0.84893980362312,"W10004_0823 X PHK76","ASI","PHK76"
"1838",0.84805047557906,"W10004_0823 X PHP02","ASI","PHP02"
"1839",0.836791769131118,"W10004_0823 X PHZ51","ASI","PHZ51"
"1840",0.679728438137425,"W10004_0826 X PHK76","ASI","PHK76"
"1841",0.944053076089821,"W10004_0826 X PHZ51","ASI","PHZ51"
"1842",1.27138261371318,"W10004_0827 X PHK76","ASI","PHK76"
"1843",1.21531237747087,"W10004_0827 X PHP02","ASI","PHP02"
"1844",1.16586637862961,"W10004_0827 X PHZ51","ASI","PHZ51"
"1845",0.858159539914346,"W10004_0828 X PHK76","ASI","PHK76"
"1846",0.912071591988554,"W10004_0828 X PHP02","ASI","PHP02"
"1847",1.1556376475063,"W10004_0828 X PHZ51","ASI","PHZ51"
"1848",0.702177958263441,"W10004_0830 X PHK76","ASI","PHK76"
"1849",1.11670075125524,"W10004_0830 X PHP02","ASI","PHP02"
"1850",0.975433204596677,"W10004_0830 X PHZ51","ASI","PHZ51"
"1851",1.36622427793146,"W10004_0832 X PHK76","ASI","PHK76"
"1852",1.69300425887703,"W10004_0832 X PHP02","ASI","PHP02"
"1853",1.00480961589668,"W10004_0832 X PHZ51","ASI","PHZ51"
"1854",0.824880267318058,"W10004_0833 X PHK76","ASI","PHK76"
"1855",0.964803723818542,"W10004_0833 X PHP02","ASI","PHP02"
"1856",0.892061199262853,"W10004_0833 X PHZ51","ASI","PHZ51"
"1857",0.719247886872154,"W10004_0834 X PHK76","ASI","PHK76"
"1858",1.19873947504996,"W10004_0834 X PHP02","ASI","PHP02"
"1859",0.249121423197701,"W10004_0834 X PHZ51","ASI","PHZ51"
"1860",0.995753663614086,"W10004_0836 X PHK76","ASI","PHK76"
"1861",0.89471131663606,"W10004_0836 X PHP02","ASI","PHP02"
"1862",0.615616870248712,"W10004_0836 X PHZ51","ASI","PHZ51"
"1863",0.661713396094319,"W10004_0837 X PHK76","ASI","PHK76"
"1864",0.826156709708627,"W10004_0837 X PHP02","ASI","PHP02"
"1865",1.15499130095462,"W10004_0837 X PHZ51","ASI","PHZ51"
"1866",0.679504326091634,"W10004_0840 X PHK76","ASI","PHK76"
"1867",0.613381466106647,"W10004_0840 X PHP02","ASI","PHP02"
"1868",0.43854001310085,"W10004_0840 X PHZ51","ASI","PHZ51"
"1869",1.00707364813755,"W10004_0842 X PHK76","ASI","PHK76"
"1870",0.866013752593997,"W10004_0842 X PHP02","ASI","PHP02"
"1871",0.740243227117537,"W10004_0842 X PHZ51","ASI","PHZ51"
"1872",1.06469011478692,"W10004_0843 X PHK76","ASI","PHK76"
"1873",0.859221733922866,"W10004_0843 X PHP02","ASI","PHP02"
"1874",0.97318964638467,"W10004_0843 X PHZ51","ASI","PHZ51"
"1875",0.734531123007055,"W10004_0844 X PHK76","ASI","PHK76"
"1876",0.920117492674559,"W10004_0844 X PHP02","ASI","PHP02"
"1877",0.858946619102541,"W10004_0844 X PHZ51","ASI","PHZ51"
"1878",0.71019817974424,"W10004_0847 X PHK76","ASI","PHK76"
"1879",0.870625047977374,"W10004_0847 X PHP02","ASI","PHP02"
"1880",0.837082703872923,"W10004_0847 X PHZ51","ASI","PHZ51"
"1881",1.07931599143269,"W10004_0848 X PHK76","ASI","PHK76"
"1882",0.660668607188027,"W10004_0848 X PHP02","ASI","PHP02"
"1883",0.893550384473254,"W10004_0848 X PHZ51","ASI","PHZ51"
"1884",0.785144935729863,"W10004_0851 X PHK76","ASI","PHK76"
"1885",1.45543453698189,"W10004_0851 X PHZ51","ASI","PHZ51"
"1886",0.779879408240003,"W10004_0852 X PHK76","ASI","PHK76"
"1887",1.21992045664905,"W10004_0852 X PHP02","ASI","PHP02"
"1888",0.625257233755178,"W10004_0852 X PHZ51","ASI","PHZ51"
"1889",1.00114827285154,"W10004_0856 X PHK76","ASI","PHK76"
"1890",1.20852673033623,"W10004_0856 X PHP02","ASI","PHP02"
"1891",1.0103966970263,"W10004_0856 X PHZ51","ASI","PHZ51"
"1892",1.08553053469682,"W10004_0858 X PHK76","ASI","PHK76"
"1893",0.92771938991165,"W10004_0858 X PHP02","ASI","PHP02"
"1894",1.23368078315491,"W10004_0858 X PHZ51","ASI","PHZ51"
"1895",1.17448664439516,"W10004_0859 X PHK76","ASI","PHK76"
"1896",1.22751995244333,"W10004_0859 X PHP02","ASI","PHP02"
"1897",1.16926389655001,"W10004_0859 X PHZ51","ASI","PHZ51"
"1898",1.2240512625949,"W10004_0866 X PHP02","ASI","PHP02"
"1899",1.24051582388958,"W10004_0866 X PHZ51","ASI","PHZ51"
"1900",0.851705087938746,"W10004_0868 X PHK76","ASI","PHK76"
"1901",0.663604929284669,"W10004_0868 X PHP02","ASI","PHP02"
"1902",0.623188071453933,"W10004_0868 X PHZ51","ASI","PHZ51"
"1903",0.556567055707539,"W10004_0869 X PHK76","ASI","PHK76"
"1904",0.597692658091638,"W10004_0869 X PHP02","ASI","PHP02"
"1905",0.837837333312585,"W10004_0869 X PHZ51","ASI","PHZ51"
"1906",1.05848391516862,"W10004_0876 X PHK76","ASI","PHK76"
"1907",0.875093559525198,"W10004_0876 X PHP02","ASI","PHP02"
"1908",1.28930457956956,"W10004_0876 X PHZ51","ASI","PHZ51"
"1909",0.809150965632522,"W10004_0877 X PHK76","ASI","PHK76"
"1910",0.587435308744163,"W10004_0877 X PHP02","ASI","PHP02"
"1911",0.643613162032816,"W10004_0877 X PHZ51","ASI","PHZ51"
"1912",0.819832057080594,"W10004_0879 X PHK76","ASI","PHK76"
"1913",1.22137621447501,"W10004_0879 X PHP02","ASI","PHP02"
"1914",0.862501001969054,"W10004_0879 X PHZ51","ASI","PHZ51"
"1915",0.617435252058525,"W10004_0884 X PHK76","ASI","PHK76"
"1916",1.20499609133189,"W10004_0884 X PHP02","ASI","PHP02"
"1917",1.38526247528185,"W10004_0884 X PHZ51","ASI","PHZ51"
"1918",0.986886774258313,"W10004_0885 X PHK76","ASI","PHK76"
"1919",0.921015067270552,"W10004_0885 X PHP02","ASI","PHP02"
"1920",0.576433541445127,"W10004_0885 X PHZ51","ASI","PHZ51"
"1921",0.95834553277112,"W10004_0886 X PHP02","ASI","PHP02"
"1922",1.34105905184045,"W10004_0886 X PHZ51","ASI","PHZ51"
"1923",0.144448024466709,"W10004_0888 X PHK76","ASI","PHK76"
"1924",0.689640318059147,"W10004_0888 X PHP02","ASI","PHP02"
"1925",0.663136439575972,"W10004_0888 X PHZ51","ASI","PHZ51"
"1926",0.809119088245217,"W10004_0889 X PHK76","ASI","PHK76"
"1927",1.23091747036373,"W10004_0889 X PHP02","ASI","PHP02"
"1928",0.937321046795889,"W10004_0889 X PHZ51","ASI","PHZ51"
"1929",0.80487462692117,"W10004_0891 X PHK76","ASI","PHK76"
"1930",0.656327004610679,"W10004_0891 X PHP02","ASI","PHP02"
"1931",0.916189120647403,"W10004_0891 X PHZ51","ASI","PHZ51"
"1932",0.481638981516388,"W10004_0892 X PHK76","ASI","PHK76"
"1933",1.25957303686467,"W10004_0892 X PHP02","ASI","PHP02"
"1934",0.968704146894522,"W10004_0892 X PHZ51","ASI","PHZ51"
"1935",0.624667935192426,"W10004_0894 X PHK76","ASI","PHK76"
"1936",0.92773541508123,"W10004_0894 X PHP02","ASI","PHP02"
"1937",1.00646671705029,"W10004_0894 X PHZ51","ASI","PHZ51"
"1938",0.733553928485974,"W10004_0896 X PHK76","ASI","PHK76"
"1939",0.941594343005632,"W10004_0896 X PHP02","ASI","PHP02"
"1940",1.17066573907794,"W10004_0896 X PHZ51","ASI","PHZ51"
"1941",1.14604337053714,"W10004_0900 X PHK76","ASI","PHK76"
"1942",1.02270978908391,"W10004_0900 X PHP02","ASI","PHP02"
"1943",1.13404578405589,"W10004_0900 X PHZ51","ASI","PHZ51"
"1944",1.13956532182206,"W10004_0901 X PHK76","ASI","PHK76"
"1945",1.19162331914201,"W10004_0901 X PHP02","ASI","PHP02"
"1946",1.02433894561255,"W10004_0901 X PHZ51","ASI","PHZ51"
"1947",0.851857744255631,"W10004_0907 X PHK76","ASI","PHK76"
"1948",0.924226258541401,"W10004_0907 X PHP02","ASI","PHP02"
"1949",0.826076752359987,"W10004_0907 X PHZ51","ASI","PHZ51"
"1950",0.767542244072721,"W10004_0913 X PHK76","ASI","PHK76"
"1951",0.937137737628812,"W10004_0913 X PHP02","ASI","PHP02"
"1952",0.981436549747682,"W10004_0913 X PHZ51","ASI","PHZ51"
"1953",1.10418733612834,"W10004_0914 X PHK76","ASI","PHK76"
"1954",1.2302709730646,"W10004_0914 X PHP02","ASI","PHP02"
"1955",1.16509516656009,"W10004_0914 X PHZ51","ASI","PHZ51"
"1956",1.07092997682485,"W10004_0916 X PHK76","ASI","PHK76"
"1957",0.911563650153266,"W10004_0916 X PHP02","ASI","PHP02"
"1958",0.477826619204667,"W10004_0916 X PHZ51","ASI","PHZ51"
"1959",0.825544976575005,"W10004_0918 X PHK76","ASI","PHK76"
"1960",1.20399375269553,"W10004_0918 X PHP02","ASI","PHP02"
"1961",0.850367783755616,"W10004_0918 X PHZ51","ASI","PHZ51"
"1962",0.787652159955554,"W10004_0920 X PHK76","ASI","PHK76"
"1963",0.678461833982254,"W10004_0920 X PHP02","ASI","PHP02"
"1964",0.694960480070843,"W10004_0920 X PHZ51","ASI","PHZ51"
"1965",0.518551641614233,"W10004_0922 X PHK76","ASI","PHK76"
"1966",0.957285611581699,"W10004_0922 X PHP02","ASI","PHP02"
"1967",0.884520133053251,"W10004_0922 X PHZ51","ASI","PHZ51"
"1968",1.81830199528484,"W10004_0928 X PHK76","ASI","PHK76"
"1969",1.29719443912631,"W10004_0928 X PHP02","ASI","PHP02"
"1970",1.41627211400748,"W10004_0928 X PHZ51","ASI","PHZ51"
"1971",1.31883088323332,"W10004_0930 X PHK76","ASI","PHK76"
"1972",1.13756614651904,"W10004_0930 X PHP02","ASI","PHP02"
"1973",0.928613373172318,"W10004_0930 X PHZ51","ASI","PHZ51"
"1974",1.30795670631338,"W10004_0932 X PHK76","ASI","PHK76"
"1975",2.29877580891185,"W10004_0932 X PHP02","ASI","PHP02"
"1976",1.75328306970322,"W10004_0932 X PHZ51","ASI","PHZ51"
"1977",1.10898017621685,"W10004_0935 X PHK76","ASI","PHK76"
"1978",1.51627627971119,"W10004_0935 X PHP02","ASI","PHP02"
"1979",1.23647805253301,"W10004_0935 X PHZ51","ASI","PHZ51"
"1980",1.17893152772343,"W10004_0938 X PHK76","ASI","PHK76"
"1981",1.25169988949595,"W10004_0938 X PHP02","ASI","PHP02"
"1982",1.19854711515828,"W10004_0938 X PHZ51","ASI","PHZ51"
"1983",0.932878405754429,"W10004_0940 X PHP02","ASI","PHP02"
"1984",1.17974425357473,"W10004_0940 X PHZ51","ASI","PHZ51"
"1985",1.02885687991898,"W10004_0943 X PHK76","ASI","PHK76"
"1986",1.26141513670067,"W10004_0943 X PHP02","ASI","PHP02"
"1987",1.15874954341604,"W10004_0943 X PHZ51","ASI","PHZ51"
"1988",1.15059177334746,"W10004_0949 X PHK76","ASI","PHK76"
"1989",0.941751644062536,"W10004_0949 X PHP02","ASI","PHP02"
"1990",0.93763756228586,"W10004_0949 X PHZ51","ASI","PHZ51"
"1991",0.596868496614643,"W10004_0950 X PHK76","ASI","PHK76"
"1992",0.888920638859278,"W10004_0950 X PHP02","ASI","PHP02"
"1993",0.986625751233606,"W10004_0950 X PHZ51","ASI","PHZ51"
"1994",1.02164957761711,"W10004_0951 X PHK76","ASI","PHK76"
"1995",1.22735548868117,"W10004_0951 X PHP02","ASI","PHP02"
"1996",1.79476128320322,"W10004_0951 X PHZ51","ASI","PHZ51"
"1997",1.12778511006058,"W10004_0953 X PHP02","ASI","PHP02"
"1998",1.47231770880228,"W10004_0953 X PHZ51","ASI","PHZ51"
"1999",0.791698136560239,"W10004_0955 X PHK76","ASI","PHK76"
"2000",1.37193900302919,"W10004_0955 X PHP02","ASI","PHP02"
"2001",1.52154690818516,"W10004_0955 X PHZ51","ASI","PHZ51"
"2002",0.896594437667399,"W10004_0956 X PHP02","ASI","PHP02"
"2003",0.890109605387885,"W10004_0956 X PHZ51","ASI","PHZ51"
"2004",1.31314865515706,"W10004_0963 X PHK76","ASI","PHK76"
"2005",1.54125750347378,"W10004_0963 X PHP02","ASI","PHP02"
"2006",1.65692404960324,"W10004_0963 X PHZ51","ASI","PHZ51"
"2007",0.76645747022908,"W10004_0964 X PHK76","ASI","PHK76"
"2008",1.19588783286278,"W10004_0964 X PHP02","ASI","PHP02"
"2009",1.10333156566371,"W10004_0964 X PHZ51","ASI","PHZ51"
"2010",1.10982156609244,"W10004_0965 X PHK76","ASI","PHK76"
"2011",1.16840611466246,"W10004_0965 X PHP02","ASI","PHP02"
"2012",1.1277661700562,"W10004_0965 X PHZ51","ASI","PHZ51"
"2013",1.06127933917211,"W10004_0966 X PHK76","ASI","PHK76"
"2014",0.869133260341943,"W10004_0966 X PHP02","ASI","PHP02"
"2015",0.924657862747389,"W10004_0966 X PHZ51","ASI","PHZ51"
"2016",0.79459544071405,"W10004_0969 X PHK76","ASI","PHK76"
"2017",0.878847506550707,"W10004_0969 X PHP02","ASI","PHP02"
"2018",0.537076404334324,"W10004_0969 X PHZ51","ASI","PHZ51"
"2019",0.776421057725739,"W10004_0970 X PHK76","ASI","PHK76"
"2020",0.664012353207107,"W10004_0970 X PHP02","ASI","PHP02"
"2021",2.24584090740112,"W10004_0970 X PHZ51","ASI","PHZ51"
"2022",1.00218729596688,"W10004_0971 X PHK76","ASI","PHK76"
"2023",0.972049952084937,"W10004_0971 X PHP02","ASI","PHP02"
"2024",0.725735187028831,"W10004_0971 X PHZ51","ASI","PHZ51"
"2025",0.808771786647349,"W10004_0974 X PHK76","ASI","PHK76"
"2026",1.18089646996175,"W10004_0974 X PHP02","ASI","PHP02"
"2027",1.57932586527955,"W10004_0974 X PHZ51","ASI","PHZ51"
"2028",0.745878194494001,"W10004_0975 X PHK76","ASI","PHK76"
"2029",1.20505675424045,"W10004_0975 X PHP02","ASI","PHP02"
"2030",0.705151248749184,"W10004_0975 X PHZ51","ASI","PHZ51"
"2031",1.06135742333745,"W10004_0981 X PHK76","ASI","PHK76"
"2032",0.907176633516973,"W10004_0981 X PHZ51","ASI","PHZ51"
"2033",0.90559280262751,"W10004_0982 X PHK76","ASI","PHK76"
"2034",0.597317137892516,"W10004_0982 X PHP02","ASI","PHP02"
"2035",0.587988581848911,"W10004_0982 X PHZ51","ASI","PHZ51"
"2036",0.831593049781827,"W10004_0984 X PHK76","ASI","PHK76"
"2037",0.920424452872274,"W10004_0984 X PHP02","ASI","PHP02"
"2038",0.879748225610038,"W10004_0984 X PHZ51","ASI","PHZ51"
"2039",0.748696878337572,"W10004_0988 X PHK76","ASI","PHK76"
"2040",0.625779210076169,"W10004_0988 X PHP02","ASI","PHP02"
"2041",0.730332313608052,"W10004_0988 X PHZ51","ASI","PHZ51"
"2042",0.805552552273578,"W10004_0991 X PHK76","ASI","PHK76"
"2043",0.95832463469704,"W10004_0991 X PHP02","ASI","PHP02"
"2044",0.548580260237019,"W10004_0991 X PHZ51","ASI","PHZ51"
"2045",0.723762461363812,"W10004_0996 X PHK76","ASI","PHK76"
"2046",0.922273912408321,"W10004_0996 X PHP02","ASI","PHP02"
"2047",0.752674188477139,"W10004_0996 X PHZ51","ASI","PHZ51"
"2048",0.689251824395751,"W10004_0997 X PHK76","ASI","PHK76"
"2049",0.893984278618606,"W10004_0997 X PHP02","ASI","PHP02"
"2050",0.883734165994467,"W10004_0997 X PHZ51","ASI","PHZ51"
"2051",1.19654980894465,"W10004_1000 X PHP02","ASI","PHP02"
"2052",1.1079153075117,"W10004_1000 X PHZ51","ASI","PHZ51"
"2053",1.00389940537652,"W10004_1001 X PHK76","ASI","PHK76"
"2054",0.937764926071035,"W10004_1001 X PHP02","ASI","PHP02"
"2055",1.25658270545815,"W10004_1001 X PHZ51","ASI","PHZ51"
"2056",0.697394237585255,"W10004_1002 X PHK76","ASI","PHK76"
"2057",1.20045800776427,"W10004_1002 X PHP02","ASI","PHP02"
"2058",1.19267613823779,"W10004_1002 X PHZ51","ASI","PHZ51"
"2059",1.39828078844418,"W10004_1004 X PHK76","ASI","PHK76"
"2060",1.11387854472639,"W10004_1004 X PHP02","ASI","PHP02"
"2061",1.17432142378395,"W10004_1004 X PHZ51","ASI","PHZ51"
"2062",1.3099300955456,"W10004_1007 X PHK76","ASI","PHK76"
"2063",1.47130878474778,"W10004_1007 X PHP02","ASI","PHP02"
"2064",1.35756908936967,"W10004_1007 X PHZ51","ASI","PHZ51"
"2065",0.70076186624076,"W10004_1011 X PHK76","ASI","PHK76"
"2066",0.629706684108831,"W10004_1011 X PHP02","ASI","PHP02"
"2067",1.07489417169984,"W10004_1011 X PHZ51","ASI","PHZ51"
"2068",1.28090743551749,"W10004_1014 X PHK76","ASI","PHK76"
"2069",0.836867673051306,"W10004_1014 X PHP02","ASI","PHP02"
"2070",0.892673091513347,"W10004_1014 X PHZ51","ASI","PHZ51"
"2071",1.32248656793934,"W10004_1015 X PHK76","ASI","PHK76"
"2072",0.957474697856913,"W10004_1015 X PHP02","ASI","PHP02"
"2073",0.822879684936359,"W10004_1015 X PHZ51","ASI","PHZ51"
"2074",0.734527958055751,"W10004_1018 X PHK76","ASI","PHK76"
"2075",0.92270473580408,"W10004_1018 X PHP02","ASI","PHP02"
"2076",0.665543473045071,"W10004_1018 X PHZ51","ASI","PHZ51"
"2077",0.786731062062701,"W10004_1020 X PHK76","ASI","PHK76"
"2078",0.841797261566068,"W10004_1020 X PHP02","ASI","PHP02"
"2079",1.17565274422247,"W10004_1020 X PHZ51","ASI","PHZ51"
"2080",0.71876029457133,"W10004_1032 X PHK76","ASI","PHK76"
"2081",0.951532538098598,"W10004_1032 X PHP02","ASI","PHP02"
"2082",0.506081488866572,"W10004_1032 X PHZ51","ASI","PHZ51"
"2083",1.10984077336983,"W10004_1037 X PHP02","ASI","PHP02"
"2084",1.52368204772634,"W10004_1037 X PHZ51","ASI","PHZ51"
"2085",0.706096114318245,"W10004_1045 X PHK76","ASI","PHK76"
"2086",1.16167275258747,"W10004_1045 X PHP02","ASI","PHP02"
"2087",1.19337050261845,"W10004_1045 X PHZ51","ASI","PHZ51"
"2088",1.33128554045216,"W10004_1052 X PHK76","ASI","PHK76"
"2089",0.91811408357907,"W10004_1052 X PHP02","ASI","PHP02"
"2090",1.27960539028885,"W10004_1052 X PHZ51","ASI","PHZ51"
"2091",0.794241925021391,"W10004_1057 X PHK76","ASI","PHK76"
"2092",0.919078011890729,"W10004_1057 X PHP02","ASI","PHP02"
"2093",1.18705727243729,"W10004_1057 X PHZ51","ASI","PHZ51"
"2094",0.680468146269875,"W10004_1063 X PHK76","ASI","PHK76"
"2095",1.00192204307618,"W10004_1063 X PHP02","ASI","PHP02"
"2096",0.302627706018161,"W10004_1063 X PHZ51","ASI","PHZ51"
"2097",1.04553328665737,"W10004_1064 X PHP02","ASI","PHP02"
"2098",0.88006309802758,"W10004_1064 X PHZ51","ASI","PHZ51"
"2099",0.820545675655883,"W10004_1072 X PHK76","ASI","PHK76"
"2100",0.931284639645685,"W10004_1072 X PHP02","ASI","PHP02"
"2101",0.859987060844194,"W10004_1072 X PHZ51","ASI","PHZ51"
"2102",0.726980659663635,"W10004_1080 X PHK76","ASI","PHK76"
"2103",0.888830021407128,"W10004_1080 X PHP02","ASI","PHP02"
"2104",0.893929680835532,"W10004_1080 X PHZ51","ASI","PHZ51"
"2105",1.03642303152384,"W10004_1081 X PHK76","ASI","PHK76"
"2106",0.926737438308046,"W10004_1081 X PHP02","ASI","PHP02"
"2107",1.29360966858705,"W10004_1081 X PHZ51","ASI","PHZ51"
"2108",0.809314952630995,"W10004_1084 X PHK76","ASI","PHK76"
"2109",1.40857577000065,"W10004_1084 X PHP02","ASI","PHP02"
"2110",1.49156668970108,"W10004_1084 X PHZ51","ASI","PHZ51"
"2111",1.0142442420998,"W10004_1099 X PHK76","ASI","PHK76"
"2112",1.20177811312334,"W10004_1099 X PHP02","ASI","PHP02"
"2113",1.03542579341613,"W10004_1099 X PHZ51","ASI","PHZ51"
"2114",0.758274370882742,"W10004_1104 X PHK76","ASI","PHK76"
"2115",0.896560202880736,"W10004_1104 X PHP02","ASI","PHP02"
"2116",1.01082547783363,"W10004_1104 X PHZ51","ASI","PHZ51"
"2117",0.833911712051475,"W10004_1105 X PHK76","ASI","PHK76"
"2118",0.925574197071533,"W10004_1105 X PHP02","ASI","PHP02"
"2119",1.44729076643604,"W10004_1105 X PHZ51","ASI","PHZ51"
"2120",0.803988065969162,"W10004_1112 X PHK76","ASI","PHK76"
"2121",0.898873254318167,"W10004_1112 X PHP02","ASI","PHP02"
"2122",1.15776602460538,"W10004_1112 X PHZ51","ASI","PHZ51"
"2123",0.649395427240364,"W10004_1117 X PHP02","ASI","PHP02"
"2124",0.552792603363148,"W10004_1117 X PHZ51","ASI","PHZ51"
"2125",0.751476526740983,"W10004_1118 X PHK76","ASI","PHK76"
"2126",0.968486917935203,"W10004_1118 X PHP02","ASI","PHP02"
"2127",0.97626077877327,"W10004_1118 X PHZ51","ASI","PHZ51"
"2128",0.947040390919812,"W10004_1123 X PHP02","ASI","PHP02"
"2129",0.876483356344166,"W10004_1123 X PHZ51","ASI","PHZ51"
"2130",0.710821652132869,"W10004_1140 X PHK76","ASI","PHK76"
"2131",0.623054411315152,"W10004_1140 X PHP02","ASI","PHP02"
"2132",0.89147727290706,"W10004_1140 X PHZ51","ASI","PHZ51"
"2133",1.05890119008083,"W10004_1143 X PHK76","ASI","PHK76"
"2134",0.901675658572873,"W10004_1143 X PHP02","ASI","PHP02"
"2135",1.01807178605552,"W10004_1143 X PHZ51","ASI","PHZ51"
